"";"ASBG01";"dvar";"groupvar";"refgroup";"compgroup";"pct";"pct_se";"cpct";"cpct_se";"pctdiff";"pctdiff_se";"pctdiff_t";"mnpv";"mnpv_se";"cmnpv";"cmnpv_se";"mnpvdiff";"mnpvdiff_se";"mnpvdiff_t";"mnpvdiff_ci";"weight";"method";"jk2type";"shortcut";"date";"time";"reps";"npv";"selcrit"
"1243";"Girl";"ASRREA0";"IDCNTRY";"Italy";"United States";48,7993998505377;0,849103689199227;49,5591204640494;0,695888789858873;0,759720613511629;1,09783344950998;0,692018096051575;551,756844656834;2,65066092317809;553,743596690236;3,18418434984986;1,9867520334024;4,14307051635524;0,479536137644646;"-6 to 10";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1244";"Girl";"ASRREA0";"IDCNTRY";"Italy";"England";48,7993998505377;0,849103689199227;50,0287426131318;0,837530685276162;1,22934276259413;1,1926586786633;1,03075824172255;551,756844656834;2,65066092317809;566,817186095292;2,11940548019923;15,0603414384589;3,39380065990356;4,4376034268574;"8 to 22";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1245";"Girl";"ASRREA0";"IDCNTRY";"Italy";"Northern Ireland";48,7993998505377;0,849103689199227;50,2882918063973;1,21366970341671;1,48889195585959;1,48120600322958;1,00518898290532;551,756844656834;2,65066092317809;573,702627244172;2,79594109056189;21,9457825873385;3,85269904243191;5,69620994155979;"14 to 29";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1246";"Girl";"ASRREA0";"IDCNTRY";"Italy";"Belgium (Flemish)";48,7993998505377;0,849103689199227;50,4743863731034;0,935196897735765;1,67498652256573;1,26315886275097;1,32602998083539;551,756844656834;2,65066092317809;530,269451849733;2,12108345488347;-21,4873928071007;3,39484879666882;-6,32941084981019;"-28 to -15";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1247";"Girl";"ASRREA0";"IDCNTRY";"Italy";"Belgium (French)";48,7993998505377;0,849103689199227;49,9598292795792;1,0297964008373;1,16042942904145;1,3347125916051;0,869422702940068;551,756844656834;2,65066092317809;503,179580232472;2,47828440576171;-48,5772644243618;3,62875969519958;-13,3867405131907;"-56 to -41";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1248";"Girl";"ASRREA0";"IDCNTRY";"Italy";"Norway (4)";48,7993998505377;0,849103689199227;49,5384471894052;0,715432419391202;0,739047338867529;1,11032455693265;0,665613792159294;551,756844656834;2,65066092317809;525,792193562361;2,42062904089173;-25,9646510944726;3,58963066112263;-7,23323749590225;"-33 to -19";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1249";"Girl";"ASRREA0";"IDCNTRY";"Italy";"South Africa (Eng/Afr)";48,7993998505377;0,849103689199227;50,5015094153549;0,821091315394034;1,70210956481722;1,18117230886405;1,44103409133774;551,756844656834;2,65066092317809;422,030973431635;5,96439973978848;-129,725871225198;6,52687272632554;-19,8756551053862;"-143 to -117";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1250";"Girl";"ASRREA0";"IDCNTRY";"Italy";"United Arab Emirates (Dubai)";48,7993998505377;0,849103689199227;48,0757552608303;3,01654118348904;-0,723644589707406;3,1337673472511;-0,23091841528765;551,756844656834;2,65066092317809;522,217498057459;3,60322146680336;-29,5393465993741;4,47316535224173;-6,60367866449883;"-38 to -21";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1251";"Girl";"ASRREA0";"IDCNTRY";"Italy";"United Arab Emirates (Abu Dhabi)";48,7993998505377;0,849103689199227;47,1937149665131;3,44325996966891;-1,60568488402465;3,54640892928834;-0,452763602855824;551,756844656834;2,65066092317809;435,245384710597;7,34180679548793;-116,511459946237;7,80564733714867;-14,9265595681905;"-132 to -101";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1252";"Girl";"ASRREA0";"IDCNTRY";"Italy";"Canada (Ontario)";48,7993998505377;0,849103689199227;48,1816661722715;1,0597295999946;-0,617733678266232;1,35794105178261;-0,454904634818512;551,756844656834;2,65066092317809;550,295079910256;3,61447406459041;-1,46176474657766;4,48223449779907;-0,326124112269324;"-10 to 7";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1253";"Girl";"ASRREA0";"IDCNTRY";"Italy";"Canada (Quebec)";48,7993998505377;0,849103689199227;51,8405024521569;1,11574980299724;3,04110260161922;1,40209653658374;2,16896805766954;551,756844656834;2,65066092317809;552,595976762779;3,29355177778185;0,839132105945146;4,22770465413483;0,198484088789043;"-7 to 9";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1254";"Girl";"ASRREA0";"IDCNTRY";"Italy";"Argentina, Buenos Aires";48,7993998505377;0,849103689199227;49,4243907306362;1,09164120942327;0,624990880098517;1,38298864967246;0,451913238945625;551,756844656834;2,65066092317809;484,814325525581;3,87517636057394;-66,9425191312522;4,69499682164049;-14,2582671883176;"-76 to -58";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1255";"Girl";"ASRREA0";"IDCNTRY";"Italy";"Spain (Andalucia)";48,7993998505377;0,849103689199227;50,4462166151552;0,836033582699228;1,64681676461746;1,19160783247369;1,38201236995798;551,756844656834;2,65066092317809;526,173469570063;2,72283775817617;-25,5833750867708;3,79998010350227;-6,73250237894448;"-33 to -18";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1256";"Girl";"ASRREA0";"IDCNTRY";"Italy";"Denmark (Grade 3)";48,7993998505377;0,849103689199227;50,3036484325943;0,607911822946231;1,50424858205655;1,04428629191881;1,44045612175239;551,756844656834;2,65066092317809;510,724696799155;3,32381968517948;-41,0321478576787;4,25132692570801;-9,65160962088214;"-49 to -33";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1257";"Girl";"ASRREA0";"IDCNTRY";"Italy";"Russian Federation, Moscow";48,7993998505377;0,849103689199227;49,1801029288179;0,883201074291996;0,380703078280175;1,22516170877247;0,310737003576136;551,756844656834;2,65066092317809;620,269417129247;2,30296502649868;68,5125724724131;3,51136031232048;19,5116895956304;"62 to 75";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1258";"Girl";"ASRREA0";"IDCNTRY";"Italy";"South Africa (Gauteng)";48,7993998505377;0,849103689199227;47,4061003596775;4,38607310989863;-1,39329949086018;4,4675065081528;-0,311874081955457;551,756844656834;2,65066092317809;496,768131884116;22,5099998763147;-54,9887127727174;22,6655266376352;-2,42609464372255;"-99 to -11";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1259";"Girl";"ASRREA0";"IDCNTRY";"Italy";"Spain, Madrid, Bilingual";48,7993998505377;0,849103689199227;49,498294500311;1,49419155219455;0,698894649773248;1,71859985734356;0,406665138942541;551,756844656834;2,65066092317809;419,442698115672;4,74715012565152;-132,314146541162;5,43704309759786;-24,3356810247871;"-143 to -122";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1260";"Girl";"ASRREA0";"IDCNTRY";"Italy";"Spain, Madrid";48,7993998505377;0,849103689199227;50,9288859631854;1,02204756958029;2,12948611264764;1,32874313149559;1,60263188736168;551,756844656834;2,65066092317809;551,981219981192;2,39688765970959;0,224375324358812;3,57366391577767;0,0627857934172819;"-7 to 7";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1261";"Girl";"ASRREA0";"IDCNTRY";"Kazakhstan";"Azerbaijan, Republic of";48,6133633418893;0,828711110094045;47,0203445808808;0,772503629710144;-1,59301876100846;1,13292716531499;-1,40610871535201;541,840185792133;2,84674040903574;479,2706453246;4,34516716506875;-62,5695404675333;5,19465192759136;-12,0449919147028;"-73 to -52";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1262";"Girl";"ASRREA0";"IDCNTRY";"Kazakhstan";"Australia";48,6133633418893;0,828711110094045;50,2883012536127;0,782646269356414;1,67493791172343;1,13986722337771;1,46941492602987;541,840185792133;2,84674040903574;555,143842800157;2,61692670294034;13,3036570080243;3,86681216572503;3,44047148861957;"6 to 21";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1263";"Girl";"ASRREA0";"IDCNTRY";"Kazakhstan";"Austria";48,6133633418893;0,828711110094045;48,4720300943647;0,87724985097556;-0,14133324752457;1,20678473848071;-0,117115541005683;541,840185792133;2,84674040903574;543,828172569463;2,64667963694162;1,98798677732968;3,88700965486817;0,511443745667029;"-6 to 10";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1264";"Girl";"ASRREA0";"IDCNTRY";"Kazakhstan";"Bahrain";48,6133633418893;0,828711110094045;49,8630569018941;1,52499951969751;1,24969356000485;1,73562255086495;0,720026113616731;541,840185792133;2,84674040903574;467,771640750784;2,84277655538159;-74,068545041349;4,02309700358619;-18,4108275230064;"-82 to -66";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1265";"Girl";"ASRREA0";"IDCNTRY";"Kazakhstan";"Bulgaria";48,6133633418893;0,828711110094045;49,4972306335992;0,736769648487239;0,883867291709973;1,10886952294908;0,797088632537485;541,840185792133;2,84674040903574;559,41831224474;4,88965395340234;17,578126452607;5,65797196356257;3,10678924636078;"6 to 29";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1266";"Girl";"ASRREA0";"IDCNTRY";"Kazakhstan";"Canada";48,6133633418893;0,828711110094045;49,3373996105353;0,617638261093059;0,724036268646023;1,0335565420234;0,700528939837752;541,840185792133;2,84674040903574;549,341846058057;2,13272749880677;7,50166026592369;3,55702931399272;2,10896779411221;"1 to 14";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1267";"Girl";"ASRREA0";"IDCNTRY";"Kazakhstan";"Chile";48,6133633418893;0,828711110094045;47,6263223824847;1,41336818971085;-0,987040959404546;1,63840524403452;-0,602440063591342;541,840185792133;2,84674040903574;501,607374958723;2,92808210517868;-40,2328108334098;4,08382122173639;-9,85175614918404;"-48 to -32";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1268";"Girl";"ASRREA0";"IDCNTRY";"Kazakhstan";"Chinese Taipei";48,6133633418893;0,828711110094045;48,1092212095421;0,641500318062171;-0,50414213234714;1,04799082155674;-0,481055866117473;541,840185792133;2,84674040903574;562,797378914609;2,24477820143102;20,9571931224763;3,6253220725967;5,7807810458797;"14 to 28";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1269";"Girl";"ASRREA0";"IDCNTRY";"Kazakhstan";"Czech Republic";48,6133633418893;0,828711110094045;49,1285414013935;0,94239972040127;0,515178059504207;1,25494196559271;0,410519429287623;541,840185792133;2,84674040903574;548,663220340885;2,18831877323358;6,82303454875207;3,59063643519132;1,90022985392797;"0 to 14";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1270";"Girl";"ASRREA0";"IDCNTRY";"Kazakhstan";"Denmark";48,6133633418893;0,828711110094045;51,058349123138;0,895124735859765;2,44498578124871;1,21984031608294;2,0043490520955;541,840185792133;2,84674040903574;554,34070633432;2,6338738361088;12,5005205421872;3,87830147628771;3,22319464296845;"5 to 20";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1271";"Girl";"ASRREA0";"IDCNTRY";"Kazakhstan";"Finland";48,6133633418893;0,828711110094045;49,8994951579846;0,88483697207022;1,28613181609537;1,21231125175662;1,06089241870171;541,840185792133;2,84674040903574;576,959095763563;1,93473806264151;35,1189099714306;3,44196779872659;10,2031489034916;"28 to 42";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1272";"Girl";"ASRREA0";"IDCNTRY";"Kazakhstan";"France";48,6133633418893;0,828711110094045;50,4967659426377;0,945644983287179;1,88340260074839;1,2573808247343;1,49787762283266;541,840185792133;2,84674040903574;515,32087821722;2,6556161354963;-26,5193075749126;3,89310005208513;-6,81187414145932;"-34 to -19";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1273";"Girl";"ASRREA0";"IDCNTRY";"Kazakhstan";"Georgia";48,6133633418893;0,828711110094045;49,3759691611319;0,719590817709;0,762605819242633;1,09753043188989;0,694837971763083;541,840185792133;2,84674040903574;498,069920217691;2,73102910361649;-43,7702655744418;3,94492723902954;-11,0953289940043;"-52 to -36";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1274";"Girl";"ASRREA0";"IDCNTRY";"Kazakhstan";"Germany";48,6133633418893;0,828711110094045;49,8231370413357;0,694311005522729;1,20977369944642;1,08112435750162;1,11899587781197;541,840185792133;2,84674040903574;547,368528429776;3,18579298044462;5,52834263764282;4,27237730902681;1,29397341053244;"-3 to 14";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1275";"Girl";"ASRREA0";"IDCNTRY";"Kazakhstan";"Hong Kong, SAR";48,6133633418893;0,828711110094045;48,8140921097145;1,55238286576557;0,200728767825264;1,75973141868747;0,114067843361563;541,840185792133;2,84674040903574;573,618056489703;2,96685620965941;31,7778706975701;4,11171092432719;7,7286247215373;"24 to 40";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1276";"Girl";"ASRREA0";"IDCNTRY";"Kazakhstan";"Hungary";48,6133633418893;0,828711110094045;49,4175409209113;0,82998674361302;0,804177579022047;1,17287684714408;0,685645369315791;541,840185792133;2,84674040903574;560,650905685079;3,38591809120758;18,8107198929465;4,42361529484693;4,25234082060867;"10 to 27";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1277";"Girl";"ASRREA0";"IDCNTRY";"Kazakhstan";"Iran, Islamic Republic of";48,6133633418893;0,828711110094045;46,1844335673342;1,12494705593244;-2,42892977455503;1,39723583644436;-1,73838210501106;541,840185792133;2,84674040903574;455,051209118067;4,2693870198188;-86,7889766740664;5,13143220567457;-16,9132073065471;"-97 to -77";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1278";"Girl";"ASRREA0";"IDCNTRY";"Kazakhstan";"Ireland";48,6133633418893;0,828711110094045;49,993318085055;1,57290588625034;1,37995474316568;1,77786248933777;0,7761875574976;541,840185792133;2,84674040903574;572,692866650694;2,86563167602609;30,8526808585611;4,03927912616609;7,63816510196095;"23 to 39";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1279";"Girl";"ASRREA0";"IDCNTRY";"Kazakhstan";"Israel";48,6133633418893;0,828711110094045;50,6827556324549;1,46926464934592;2,0693922905656;1,686861201703;1,22677093318431;541,840185792133;2,84674040903574;537,084397590919;2,90902095845501;-4,75578820121418;4,07017615013987;-1,16844775896265;"-13 to 3";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1280";"Girl";"ASRREA0";"IDCNTRY";"Kazakhstan";"Italy";48,6133633418893;0,828711110094045;48,7993998505377;0,849103689199227;0,186036508648441;1,18648184942082;0,156796759039554;541,840185792133;2,84674040903574;551,756844656834;2,65066092317809;9,91665886470046;3,88972162064334;2,54945207699987;"2 to 18";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1281";"Girl";"ASRREA0";"IDCNTRY";"Kazakhstan";"Kazakhstan";48,6133633418893;0,828711110094045;48,6133633418893;0,828711110094045;0;NA;NA;541,840185792133;2,84674040903574;541,840185792133;2,84674040903574;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1282";"Girl";"ASRREA0";"IDCNTRY";"Kazakhstan";"Kuwait";48,6133633418893;0,828711110094045;51,9382793459745;1,82744592231696;3,32491600408518;2,00656938653668;1,6570152153193;541,840185792133;2,84674040903574;410,581232631749;4,66473374392497;-131,258953160384;5,46476640471935;-24,0191333790644;"-142 to -121";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1283";"Girl";"ASRREA0";"IDCNTRY";"Kazakhstan";"Latvia";48,6133633418893;0,828711110094045;50,9989634207809;1,11022212479747;2,38560007889159;1,38540797976015;1,7219476960892;541,840185792133;2,84674040903574;565,844586318483;2,13446536388255;24,0044005263496;3,5580715768589;6,74646364127979;"17 to 31";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1284";"Girl";"ASRREA0";"IDCNTRY";"Kazakhstan";"Lithuania";48,6133633418893;0,828711110094045;50,2824998728071;0,997176527471635;1,6691365309178;1,29658132445817;1,28733655146184;541,840185792133;2,84674040903574;558,382426791175;2,71833374042823;16,5422409990422;3,93614904199364;4,20264599296363;"9 to 24";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1285";"Girl";"ASRREA0";"IDCNTRY";"Kazakhstan";"Macao SAR";48,6133633418893;0,828711110094045;49,1015398398161;0,499105423288102;0,488176497926797;0,967402877579398;0,504625848486512;541,840185792133;2,84674040903574;546,058076952495;1,6045714751173;4,21789116036157;3,26780975198941;1,29073951070553;"-2 to 11";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1286";"Girl";"ASRREA0";"IDCNTRY";"Kazakhstan";"Malta";48,6133633418893;0,828711110094045;48,1463247606731;0,595424166002327;-0,467038581216156;1,02043718153195;-0,457684793996829;541,840185792133;2,84674040903574;463,052633003563;2,56022680289801;-78,7875527885702;3,82866716217462;-20,5783238529985;"-86 to -71";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1287";"Girl";"ASRREA0";"IDCNTRY";"Kazakhstan";"Morocco";48,6133633418893;0,828711110094045;49,0293140827573;1,02648895223202;0,415950740868054;1,31925800094132;0,315291429402939;541,840185792133;2,84674040903574;360,611979250262;4,62773864772552;-181,228206541871;5,43322150736461;-33,3555711461828;"-192 to -171";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1288";"Girl";"ASRREA0";"IDCNTRY";"Kazakhstan";"Oman";48,6133633418893;0,828711110094045;50,0053437326592;0,716345875032573;1,39198039076991;1,09540564023995;1,27074422445461;541,840185792133;2,84674040903574;441,866662138758;3,17220123134686;-99,9735236533754;4,26225194100437;-23,4555641095719;"-108 to -92";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1289";"Girl";"ASRREA0";"IDCNTRY";"Kazakhstan";"Netherlands";48,6133633418893;0,828711110094045;50,7087816928847;1,0869660320455;2,0954183509954;1,36684207530133;1,53303617796039;541,840185792133;2,84674040903574;550,2355943459;1,71887878649755;8,39540855376715;3,32542857976355;2,52460949089578;"2 to 15";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1290";"Girl";"ASRREA0";"IDCNTRY";"Kazakhstan";"New Zealand";48,6133633418893;0,828711110094045;50,3004174866841;0,86340790842072;1,68705414479488;1,19676034372666;1,40968419754073;541,840185792133;2,84674040903574;533,888737766;2,42838140685164;-7,95144802613347;3,74178663389292;-2,12504046973434;"-15 to -1";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1291";"Girl";"ASRREA0";"IDCNTRY";"Kazakhstan";"Norway";48,6133633418893;0,828711110094045;50,2738061947047;1,13050076916888;1,66044285281541;1,4017111303991;1,18458276944883;541,840185792133;2,84674040903574;569,647640811582;2,56458073812325;27,8074550194486;3,83158000292174;7,2574381843115;"20 to 35";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1292";"Girl";"ASRREA0";"IDCNTRY";"Kazakhstan";"Poland";48,6133633418893;0,828711110094045;49,6175017978654;0,830275860335411;1,00413845597615;1,17308145848829;0,855983571055802;541,840185792133;2,84674040903574;573,578670191909;2,48983415488331;31,7384843997765;3,78195783626159;8,39207780040972;"24 to 39";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1293";"Girl";"ASRREA0";"IDCNTRY";"Kazakhstan";"Portugal";48,6133633418893;0,828711110094045;49,4041463532625;0,836410836898366;0,790783011373195;1,17743160823647;0,671616937953287;541,840185792133;2,84674040903574;528,515967848027;2,74095422455903;-13,3242179441059;3,95180477978922;-3,3716791913027;"-21 to -6";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1294";"Girl";"ASRREA0";"IDCNTRY";"Kazakhstan";"Qatar";48,6133633418893;0,828711110094045;50,3648853013117;2,34945890297027;1,75152195942243;2,49132881024155;0,703047286340581;541,840185792133;2,84674040903574;460,144629010072;1,93768446214116;-81,6955567820607;3,44362483892485;-23,723709928741;"-88 to -75";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1295";"Girl";"ASRREA0";"IDCNTRY";"Kazakhstan";"Russian Federation";48,6133633418893;0,828711110094045;49,1527064893512;0,844917470908003;0,539343147461949;1,18348960140716;0,45572275989639;541,840185792133;2,84674040903574;588,148107262157;2,24534530165515;46,3079214700243;3,62567324508177;12,7722269327058;"39 to 53";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1296";"Girl";"ASRREA0";"IDCNTRY";"Kazakhstan";"Saudi Arabia";48,6133633418893;0,828711110094045;48,3337671986276;2,66495203601423;-0,279596143261686;2,79082988701384;-0,100183871672971;541,840185792133;2,84674040903574;464,513361129897;5,47064913914814;-77,3268246622362;6,16700356413868;-12,5388000603557;"-89 to -65";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"1297";"Girl";"ASRREA0";"IDCNTRY";"Kazakhstan";"Singapore";48,6133633418893;0,828711110094045;49,3692359688867;0,631736483719135;0,75587262699738;1,04204274809392;0,725375833553861;541,840185792133;2,84674040903574;585,042945512088;3,46232422106859;43,2027597199553;4,48236767436978;9,63837928043901;"34 to 52";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
