BSBG01;percentile;dvar;groupvar;refgroup;compgroup;val;val_se;cval;cval_se;valdiff;valdiff_se;valdiff_t;weight;method;jk2type;shortcut;date;time;reps;npv;infile;selcrit
Boy;50;BSMMAT0;IDCNTRY;Jordan;Italy;377,62495;6,05780746662354;501,668452;3,61925649979443;124,043502;7,05663155577675;17,5782880287203;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Jordan;Japan;377,62495;6,05780746662354;587,610692;3,52078877508206;209,985742;7,00663863071471;29,9695407551767;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Jordan;Kazakhstan;377,62495;6,05780746662354;527,230842;6,46340837513182;149,605892;8,85848063306593;16,8884369901502;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Jordan;Jordan;377,62495;6,05780746662354;377,62495;6,05780746662354;0;8,56703347754402;0;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Jordan;Korea, Republic of;377,62495;6,05780746662354;613,799702;3,5396545702913;236,174752;7,01613752570914;33,6616480413316;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Jordan;Kuwait;377,62495;6,05780746662354;383,213544;8,7428341410921;5,58859400000001;10,6364552422941;,525418842339306;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Jordan;Lebanon;377,62495;6,05780746662354;445,494392;5,64658816798639;67,869442;8,28136397228885;8,19544246903108;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Jordan;Lithuania;377,62495;6,05780746662354;514,891742;3,64446458809437;137,266792;7,06959358354876;19,4165039867957;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Jordan;Malaysia;377,62495;6,05780746662354;456,246868;4,27157434453552;78,621918;7,41238009572998;10,6068384222891;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Jordan;Malta;377,62495;6,05780746662354;502,75755;2,61751365207519;125,1326;6,59912183714469;18,962007838022;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Jordan;Morocco;377,62495;6,05780746662354;380,62933;3,36541994437843;3,00438000000001;6,92986888077257;,433540670348885;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Jordan;Oman;377,62495;6,05780746662354;389,083442;4,14690428104074;11,458492;7,34124283883826;1,56083816481043;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Jordan;New Zealand;377,62495;6,05780746662354;491,538846;4,74880852997634;113,913896;7,69728612934818;14,7992284664681;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Jordan;Norway;377,62495;6,05780746662354;515,239618;2,92697846926893;137,614668;6,72786996472463;20,4544185190167;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Jordan;Qatar;377,62495;6,05780746662354;434,258428;5,93423710067805;56,633478;8,48010620627736;6,6783925368856;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Jordan;Russian Federation;377,62495;6,05780746662354;546,080454;5,97652253746329;168,455504;8,50975046305628;19,7955868073127;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Jordan;Saudi Arabia;377,62495;6,05780746662354;354,800112;7,80939317339089;-22,824838;9,88350408707783;-2,30938721721604;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Jordan;Singapore;377,62495;6,05780746662354;628,88505;4,26141818572995;251,2601;7,40653199927941;33,9241226561156;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Jordan;Slovenia;377,62495;6,05780746662354;519,816532;3,0617255558694;142,191582;6,78757649549114;20,9487999279942;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Jordan;South Africa;377,62495;6,05780746662354;360,5366;5,11287155174664;-17,08835;7,92707302901519;-2,15569478639242;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Jordan;Sweden;377,62495;6,05780746662354;508,074168;4,71746377738972;130,449218;7,67798774378183;16,9900268603121;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Jordan;Thailand;377,62495;6,05780746662354;413,726108;6,3219204879818;36,101158;8,75578151617798;4,12312229734104;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Jordan;United Arab Emirates;377,62495;6,05780746662354;460,051262;5,34047800865842;82,426312;8,07574991339158;10,2066449412106;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Jordan;Turkey;377,62495;6,05780746662354;451,973214;6,24149356283461;74,348264;8,69788900812064;8,5478515454251;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Jordan;Egypt;377,62495;6,05780746662354;386,744232;5,96943751009456;9,11928200000001;8,5047760399439;1,07225422011938;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Jordan;United States;377,62495;6,05780746662354;522,00333;3,82366390036318;144,37838;7,1636189824432;20,1543912865615;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Jordan;England;377,62495;6,05780746662354;516,318084;6,20901640006982;138,693134;8,67461330314014;15,9883938514924;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Jordan;Norway (8);377,62495;6,05780746662354;491,520332;2,92851577888593;113,895382;6,72853891791255;16,9272086242662;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Jordan;United Arab Emirates (Dubai);377,62495;6,05780746662354;521,184276;4,96642404965745;143,559326;7,83341554774773;18,3265301227734;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Jordan;United Arab Emirates (Abu Dhabi);377,62495;6,05780746662354;420,814008;8,41125107733707;43,189058;10,3656247273709;4,16656584971258;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Jordan;Canada (Ontario);377,62495;6,05780746662354;527,785678;4,38155657777621;150,160728;7,47630051208042;20,0848973041367;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Jordan;Canada (Quebec);377,62495;6,05780746662354;555,425266;4,45492998343922;177,800316;7,51953671844388;23,6451157375018;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Jordan;Argentina, Buenos Aires;377,62495;6,05780746662354;399,918038;8,08991851043535;22,293088;10,1066222254601;2,20579017427211;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;Australia;613,799702;3,5396545702913;509,324522;4,26525375571299;-104,47518;5,54270187522366;-18,849142954452;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;Bahrain;613,799702;3,5396545702913;443,402434;3,36014782579219;-170,397268;4,88054790860207;-34,9135529844244;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;Botswana;613,799702;3,5396545702913;383,829024;3,59608471281835;-229,970678;5,04588740844957;-45,5758639431597;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;Canada;613,799702;3,5396545702913;535,125916;2,95705318531744;-78,673786;4,61230072933022;-17,0573842897327;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;Chile;613,799702;3,5396545702913;436,424314;4,5494561760551;-177,375388;5,76426109530354;-30,7715741995999;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;Chinese Taipei;613,799702;3,5396545702913;613,974172;3,61999404498742;,174469999999997;5,06295480551905;,034460114044433;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;Georgia;613,799702;3,5396545702913;453,888878;4,77961212038424;-159,910824;5,94759165530957;-26,8866514830828;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;Hong Kong, SAR;613,799702;3,5396545702913;606,951602;5,31897468150063;-6,84810000000002;6,38910370391879;-1,07184048300855;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;Hungary;613,799702;3,5396545702913;521,527368;5,04122679267994;-92,272334;6,15979886459113;-14,9797641170423;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;Iran, Islamic Republic of;613,799702;3,5396545702913;431,081312;7,88603173273694;-182,71839;8,64399508136822;-21,1381876412496;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;Ireland;613,799702;3,5396545702913;532,348946;4,04416637643975;-81,450756;5,37442426286852;-15,1552523612133;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;Israel;613,799702;3,5396545702913;520,900856;6,24495436857039;-92,898846;7,17834309172461;-12,941544422291;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;Italy;613,799702;3,5396545702913;501,668452;3,61925649979443;-112,13125;5,06242748968203;-22,1496999667729;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;Japan;613,799702;3,5396545702913;587,610692;3,52078877508206;-26,18901;4,99250519035563;-5,24566505220488;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;Kazakhstan;613,799702;3,5396545702913;527,230842;6,46340837513182;-86,56886;7,36917921485889;-11,7474222672515;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;Jordan;613,799702;3,5396545702913;377,62495;6,05780746662354;-236,174752;7,01613752570914;-33,6616480413316;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;Korea, Republic of;613,799702;3,5396545702913;613,799702;3,5396545702913;0;5,00582749942186;0;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;Kuwait;613,799702;3,5396545702913;383,213544;8,7428341410921;-230,586158;9,43219504122077;-24,4467122437871;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;Lebanon;613,799702;3,5396545702913;445,494392;5,64658816798639;-168,30531;6,66431635022137;-25,2546999805028;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;Lithuania;613,799702;3,5396545702913;514,891742;3,64446458809437;-98,90796;5,08047995871039;-19,4682315064395;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;Malaysia;613,799702;3,5396545702913;456,246868;4,27157434453552;-157,552834;5,54756720174511;-28,400347083752;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;Malta;613,799702;3,5396545702913;502,75755;2,61751365207519;-111,042152;4,40233258577587;-25,2234809243586;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;Morocco;613,799702;3,5396545702913;380,62933;3,36541994437843;-233,170372;4,88417914075683;-47,739930350685;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;Oman;613,799702;3,5396545702913;389,083442;4,14690428104074;-224,71626;5,45215274851119;-41,216060951587;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;New Zealand;613,799702;3,5396545702913;491,538846;4,74880852997634;-122,260856;5,9228656013251;-20,6421796862396;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;Norway;613,799702;3,5396545702913;515,239618;2,92697846926893;-98,560084;4,59307712068369;-21,458399545734;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;Qatar;613,799702;3,5396545702913;434,258428;5,93423710067805;-179,541274;6,90972679952311;-25,9838455570185;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;Russian Federation;613,799702;3,5396545702913;546,080454;5,97652253746329;-67,719248;6,94607631096799;-9,74928074041887;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;Saudi Arabia;613,799702;3,5396545702913;354,800112;7,80939317339089;-258,99959;8,57413413783504;-30,2070839849722;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;Singapore;613,799702;3,5396545702913;628,88505;4,26141818572995;15,085348;5,53975084553936;2,72310947199851;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;Slovenia;613,799702;3,5396545702913;519,816532;3,0617255558694;-93,98317;4,68009806055898;-20,0814531627089;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;South Africa;613,799702;3,5396545702913;360,5366;5,11287155174664;-253,263102;6,21856976978181;-40,7269052814513;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;Sweden;613,799702;3,5396545702913;508,074168;4,71746377738972;-105,725534;5,89776389557671;-17,9263761438964;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;Thailand;613,799702;3,5396545702913;413,726108;6,3219204879818;-200,073594;7,24540082627236;-27,6138751736851;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;United Arab Emirates;613,799702;3,5396545702913;460,051262;5,34047800865842;-153,74844;6,40701645369733;-23,9968854631668;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;Turkey;613,799702;3,5396545702913;451,973214;6,24149356283461;-161,826488;7,17533249207937;-22,5531692334307;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;Egypt;613,799702;3,5396545702913;386,744232;5,96943751009456;-227,05547;6,93998117172576;-32,7170152744865;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;United States;613,799702;3,5396545702913;522,00333;3,82366390036318;-91,796372;5,21052397556375;-17,6174934479729;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;England;613,799702;3,5396545702913;516,318084;6,20901640006982;-97,481618;7,14710005060235;-13,6393246645238;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;Norway (8);613,799702;3,5396545702913;491,520332;2,92851577888593;-122,27937;4,59405693741033;-26,6168599270624;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;United Arab Emirates (Dubai);613,799702;3,5396545702913;521,184276;4,96642404965745;-92,615426;6,09873120558694;-15,1860153986056;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;United Arab Emirates (Abu Dhabi);613,799702;3,5396545702913;420,814008;8,41125107733707;-192,985694;9,12569444825916;-21,1475077424726;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;Canada (Ontario);613,799702;3,5396545702913;527,785678;4,38155657777621;-86,014024;5,63268963473384;-15,270506556867;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;Canada (Quebec);613,799702;3,5396545702913;555,425266;4,45492998343922;-58,374436;5,68995216450278;-10,2592138408779;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Korea, Republic of;Argentina, Buenos Aires;613,799702;3,5396545702913;399,918038;8,08991851043535;-213,881664;8,83039840451543;-24,2210661628394;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Kuwait;Australia;383,213544;8,7428341410921;509,324522;4,26525375571299;126,110978;9,72777150324109;12,9640152380206;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Kuwait;Bahrain;383,213544;8,7428341410921;443,402434;3,36014782579219;60,18889;9,36630889036987;6,42610559874704;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Kuwait;Botswana;383,213544;8,7428341410921;383,829024;3,59608471281835;,615479999999991;9,45351649284072;,065105931794386;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Kuwait;Canada;383,213544;8,7428341410921;535,125916;2,95705318531744;151,912372;9,22937226248035;16,4596646098631;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;50;BSMMAT0;IDCNTRY;Kuwait;Chile;383,213544;8,7428341410921;436,424314;4,5494561760551;53,21077;9,85569380188384;5,39898773943537;TOTWGT;JRR;FULL;N;26-FEB-26; 7h41m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
