S_SEX;dvar;groupvar;refgroup;compgroup;pct;pct_se;cpct;cpct_se;pctdiff;pctdiff_se;pctdiff_t;mnx;mnx_se;cmnx;cmnx_se;mnxdiff;mnxdiff_se;mnxdiff_t;weight;method;jk2type;date;time;reps;infile;selcrit
Girl;S_HISCED;IDCNTRY;Luxembourg;Uruguay;47,84017606806;,716578984912065;50,7140616900339;1,01088003793916;2,87388562197386;1,23909801578466;2,31933679609193;2,7774628090119;,0231409985615958;1,90645901717021;,0546572858766248;-,871003791841694;,0593542307997236;-14,6746707034362;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Luxembourg;Russian Federation (Moscow);47,84017606806;,716578984912065;49,1601296059695;,806981779670849;1,31995353790949;1,0792150083919;1,22306818163723;2,7774628090119;,0231409985615958;3,55851229277837;,0318821114515709;,781049483766467;,0393951119434653;19,8260506249437;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Luxembourg;Germany, North-Rhine Westphalia;47,84017606806;,716578984912065;48,2561180753495;1,18705673126684;,415942007289473;1,38657460126151;,299978094875708;2,7774628090119;,0231409985615958;2,34490332415436;,0487773335375825;-,43255948485754;,0539882772596454;-8,01210015976682;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Portugal;Chile;48,5856219158812;1,01166858133856;49,2064987609093;1,64097743545338;,6208768450281;1,92776561389987;,322070712617426;2,33243703998856;,0563850815841776;2,62082380231418;,0587248791570818;,288386762325618;,0814118471554861;3,54231936016434;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Portugal;Denmark;48,5856219158812;1,01166858133856;49,9416779964856;,93850774264443;1,3560560806044;1,37995293451303;,982682848587831;2,33243703998856;,0563850815841776;3,00571250563908;,0313630054431706;,673275465650516;,0645206597585821;10,4350369039889;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Portugal;Finland;48,5856219158812;1,01166858133856;49,8185421696656;,837623607370518;1,23292025378434;1,31342553123196;,938705868331861;2,33243703998856;,0563850815841776;3,19292183273676;,0278217478756625;,860484792748197;,0628754887067393;13,6855364538259;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Portugal;France;48,5856219158812;1,01166858133856;49,9726052090719;,694410151289268;1,38698329319072;1,2270610321745;1,13032950833165;2,33243703998856;,0563850815841776;2,75336907578912;,0335891204791734;,420932035800558;,0656315963528146;6,41355778606635;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Portugal;Germany;48,5856219158812;1,01166858133856;49,0407427100432;1,02274339808776;,455120794161992;1,43856782141117;,316370759437355;2,33243703998856;,0563850815841776;2,26298740145528;,0465129446834134;-,0694496385332743;,0730939905079524;-,950141564999361;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Portugal;Italy;48,5856219158812;1,01166858133856;47,7032149367545;,663377580808864;-,882406979126721;1,20976986786223;-,72940069228705;2,33243703998856;,0563850815841776;2,60193829578539;,040443477289076;,26950125579683;,06938985718739;3,8838710255453;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Portugal;Kazakhstan;48,5856219158812;1,01166858133856;48,3735820722057;,675688311911242;-,212039843675555;1,21656401940918;-,174294028339364;2,33243703998856;,0563850815841776;2,87263381053618;,0378690725666233;,540196770547623;,0679216024716036;7,95323948332147;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Portugal;Korea, Republic of;48,5856219158812;1,01166858133856;47,1466201186721;,894623957772276;-1,43900179720914;1,35049077904579;-1,06553989078392;2,33243703998856;,0563850815841776;3,50445122483392;,0309149786593718;1,17201418484536;,0643040693172974;18,2261277907974;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Portugal;Luxembourg;48,5856219158812;1,01166858133856;47,84017606806;,716578984912065;-,745445847821216;1,23974140855469;-,601291400510908;2,33243703998856;,0563850815841776;2,7774628090119;,0231409985615958;,445025769023346;,0609490216466363;7,3016064409281;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Portugal;Portugal;48,5856219158812;1,01166858133856;48,5856219158812;1,01166858133856;0; ; ;2,33243703998856;,0563850815841776;2,33243703998856;,0563850815841776;0; ; ;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Portugal;United States;48,5856219158812;1,01166858133856;49,5121080467451;,442155665353752;,926486130863864;1,10407198627263;,839153734886167;2,33243703998856;,0563850815841776;3,0407288590299;,0340585441582643;,708291819041343;,0658730738271322;10,75237237145;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Portugal;Uruguay;48,5856219158812;1,01166858133856;50,7140616900339;1,01088003793916;2,12843977415265;1,43015795266518;1,48825503517719;2,33243703998856;,0563850815841776;1,90645901717021;,0546572858766248;-,425978022818348;,0785283154324187;-5,42451497237253;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Portugal;Russian Federation (Moscow);48,5856219158812;1,01166858133856;49,1601296059695;,806981779670849;,574507690088275;1,29409926635799;,44394406597967;2,33243703998856;,0563850815841776;3,55851229277837;,0318821114515709;1,22607525278981;,0647745818656111;18,928339133606;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Portugal;Germany, North-Rhine Westphalia;48,5856219158812;1,01166858133856;48,2561180753495;1,18705673126684;-,329503840531743;1,55967208146889;-,211264819346781;2,33243703998856;,0563850815841776;2,34490332415436;,0487773335375825;,0124662841658059;,07455538674228;,16720836294363;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;United States;Chile;49,5121080467451;,442155665353752;49,2064987609093;1,64097743545338;-,305609285835764;1,69950244956328;-,179822798086756;3,0407288590299;,0340585441582643;2,62082380231418;,0587248791570818;-,419905056715725;,0678866397915989;-6,1853857843718;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;United States;Denmark;49,5121080467451;,442155665353752;49,9416779964856;,93850774264443;,429569949740532;1,03744803022029;,414064066080802;3,0407288590299;,0340585441582643;3,00571250563908;,0313630054431706;-,0350163533908265;,0462992714911238;-,756304629923597;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;United States;Finland;49,5121080467451;,442155665353752;49,8185421696656;,837623607370518;,306434122920471;,947161517392266;,323528899024687;3,0407288590299;,0340585441582643;3,19292183273676;,0278217478756625;,152192973706855;,043977654383077;3,46068874845267;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;United States;France;49,5121080467451;,442155665353752;49,9726052090719;,694410151289268;,46049716232686;,823229670637546;,559378723522234;3,0407288590299;,0340585441582643;2,75336907578912;,0335891204791734;-,287359783240785;,0478352740636537;-6,00727786901354;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;United States;Germany;49,5121080467451;,442155665353752;49,0407427100432;1,02274339808776;-,471365336701872;1,11422874255537;-,423041803445892;3,0407288590299;,0340585441582643;2,26298740145528;,0465129446834134;-,777741457574617;,0576492710561262;-13,49091572758;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;United States;Italy;49,5121080467451;,442155665353752;47,7032149367545;,663377580808864;-1,80889310999058;,797227349709127;-2,26898024842044;3,0407288590299;,0340585441582643;2,60193829578539;,040443477289076;-,438790563244513;,0528739944151418;-8,29879732178611;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;United States;Kazakhstan;49,5121080467451;,442155665353752;48,3735820722057;,675688311911242;-1,13852597453942;,807500047837697;-1,40993920382808;3,0407288590299;,0340585441582643;2,87263381053618;,0378690725666233;-,16809504849372;,0509318278411115;-3,30039300804429;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;United States;Korea, Republic of;49,5121080467451;,442155665353752;47,1466201186721;,894623957772276;-2,365487928073;,997924675626648;-2,37040729210107;3,0407288590299;,0340585441582643;3,50445122483392;,0309149786593718;,463722365804015;,0459969600700944;10,0815872417949;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;United States;Luxembourg;49,5121080467451;,442155665353752;47,84017606806;,716578984912065;-1,67193197868508;,842013701801832;-1,98563512102867;3,0407288590299;,0340585441582643;2,7774628090119;,0231409985615958;-,263266050017997;,0411763311212669;-6,39362572742727;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;United States;Portugal;49,5121080467451;,442155665353752;48,5856219158812;1,01166858133856;-,926486130863864;1,10407198627263;-,839153734886167;3,0407288590299;,0340585441582643;2,33243703998856;,0563850815841776;-,708291819041343;,0658730738271322;-10,75237237145;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;United States;United States;49,5121080467451;,442155665353752;49,5121080467451;,442155665353752;0; ; ;3,0407288590299;,0340585441582643;3,0407288590299;,0340585441582643;0; ; ;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;United States;Uruguay;49,5121080467451;,442155665353752;50,7140616900339;1,01088003793916;1,20195364328878;1,1033494838483;1,08936802063528;3,0407288590299;,0340585441582643;1,90645901717021;,0546572858766248;-1,13426984185969;,0644003364089003;-17,6127937384956;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;United States;Russian Federation (Moscow);49,5121080467451;,442155665353752;49,1601296059695;,806981779670849;-,351978440775589;,920174562311494;-,38251268312766;3,0407288590299;,0340585441582643;3,55851229277837;,0318821114515709;,517783433748471;,0466524753983197;11,0987344042867;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;United States;Germany, North-Rhine Westphalia;49,5121080467451;,442155665353752;48,2561180753495;1,18705673126684;-1,25598997139561;1,26673016686678;-,991521323363019;3,0407288590299;,0340585441582643;2,34490332415436;,0487773335375825;-,695825534875537;,0594912825312836;-11,6962604480688;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Uruguay;Chile;50,7140616900339;1,01088003793916;49,2064987609093;1,64097743545338;-1,50756292912455;1,92735191253986;-,782193910367871;1,90645901717021;,0546572858766248;2,62082380231418;,0587248791570818;,714364785143966;,0802248735207039;8,90452990193381;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Uruguay;Denmark;50,7140616900339;1,01088003793916;49,9416779964856;,93850774264443;-,77238369354825;1,37937494326504;-,559951953107097;1,90645901717021;,0546572858766248;3,00571250563908;,0313630054431706;1,09925348846886;,0630163233601218;17,4439483272757;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Uruguay;Finland;50,7140616900339;1,01088003793916;49,8185421696656;,837623607370518;-,89551952036831;1,31281825045521;-,682135185169611;1,90645901717021;,0546572858766248;3,19292183273676;,0278217478756625;1,28646281556655;,0613308124375995;20,975799348418;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Uruguay;France;50,7140616900339;1,01088003793916;49,9726052090719;,694410151289268;-,741456480961922;1,22641098711544;-,604574232252969;1,90645901717021;,0546572858766248;2,75336907578912;,0335891204791734;,846910058618906;,0641533156895535;13,2013450827268;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Uruguay;Germany;50,7140616900339;1,01088003793916;49,0407427100432;1,02274339808776;-1,67331897999065;1,43801338986672;-1,16363240549919;1,90645901717021;,0546572858766248;2,26298740145528;,0465129446834134;,356528384285074;,0717695821537325;4,96768092534494;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Uruguay;Italy;50,7140616900339;1,01088003793916;47,7032149367545;,663377580808864;-3,01084675327937;1,20911052671942;-2,49013360378927;1,90645901717021;,0546572858766248;2,60193829578539;,040443477289076;,695479278615178;,0679933361045852;10,2286388410978;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Uruguay;Kazakhstan;50,7140616900339;1,01088003793916;48,3735820722057;,675688311911242;-2,3404796178282;1,21590836248352;-1,92488158651013;1,90645901717021;,0546572858766248;2,87263381053618;,0378690725666233;,966174793365971;,0664942520557624;14,5302001826524;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Uruguay;Korea, Republic of;50,7140616900339;1,01088003793916;47,1466201186721;,894623957772276;-3,56744157136178;1,34990017294762;-2,6427447324286;1,90645901717021;,0546572858766248;3,50445122483392;,0309149786593718;1,59799220766371;,0627945443880956;25,4479465252184;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Uruguay;Luxembourg;50,7140616900339;1,01088003793916;47,84017606806;,716578984912065;-2,87388562197386;1,23909801578466;-2,31933679609193;1,90645901717021;,0546572858766248;2,7774628090119;,0231409985615958;,871003791841694;,0593542307997236;14,6746707034362;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Uruguay;Portugal;50,7140616900339;1,01088003793916;48,5856219158812;1,01166858133856;-2,12843977415265;1,43015795266518;-1,48825503517719;1,90645901717021;,0546572858766248;2,33243703998856;,0563850815841776;,425978022818348;,0785283154324187;5,42451497237253;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Uruguay;United States;50,7140616900339;1,01088003793916;49,5121080467451;,442155665353752;-1,20195364328878;1,1033494838483;-1,08936802063528;1,90645901717021;,0546572858766248;3,0407288590299;,0340585441582643;1,13426984185969;,0644003364089003;17,6127937384956;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Uruguay;Uruguay;50,7140616900339;1,01088003793916;50,7140616900339;1,01088003793916;0; ; ;1,90645901717021;,0546572858766248;1,90645901717021;,0546572858766248;0; ; ;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Uruguay;Russian Federation (Moscow);50,7140616900339;1,01088003793916;49,1601296059695;,806981779670849;-1,55393208406437;1,29348291207291;-1,20135493833009;1,90645901717021;,0546572858766248;3,55851229277837;,0318821114515709;1,65205327560816;,0632762825236239;26,1085703792946;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Uruguay;Germany, North-Rhine Westphalia;50,7140616900339;1,01088003793916;48,2561180753495;1,18705673126684;-2,45794361468439;1,55916071472758;-1,5764530182598;1,90645901717021;,0546572858766248;2,34490332415436;,0487773335375825;,438444306984154;,0732574034923137;5,98498289705499;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Russian Federation (Moscow);Chile;49,1601296059695;,806981779670849;49,2064987609093;1,64097743545338;,0463691549398249;1,82866796778089;,025356792898874;3,55851229277837;,0318821114515709;2,62082380231418;,0587248791570818;-,937688490464195;,0668212575654203;-14,0327872390933;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Russian Federation (Moscow);Denmark;49,1601296059695;,806981779670849;49,9416779964856;,93850774264443;,781548390516122;1,23774649089556;,631428484156428;3,55851229277837;,0318821114515709;3,00571250563908;,0313630054431706;-,552799787139297;,0447225574071825;-12,3606479411778;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Russian Federation (Moscow);Finland;49,1601296059695;,806981779670849;49,8185421696656;,837623607370518;,658412563696061;1,16311345119259;,566077679714703;3,55851229277837;,0318821114515709;3,19292183273676;,0278217478756625;-,365590460041616;,0423145209764605;-8,63983454391444;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Russian Federation (Moscow);France;49,1601296059695;,806981779670849;49,9726052090719;,694410151289268;,812475603102449;1,06462437081551;,763157058371761;3,55851229277837;,0318821114515709;2,75336907578912;,0335891204791734;-,805143216989255;,0463108847375519;-17,385615100037;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Russian Federation (Moscow);Germany;49,1601296059695;,806981779670849;49,0407427100432;1,02274339808776;-,119386895926283;1,30277536477047;-,0916404310019458;3,55851229277837;,0318821114515709;2,26298740145528;,0465129446834134;-1,29552489132309;,0563908064646416;-22,9740443973862;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Russian Federation (Moscow);Italy;49,1601296059695;,806981779670849;47,7032149367545;,663377580808864;-1,456914669215;1,04464798254749;-1,39464651591261;3,55851229277837;,0318821114515709;2,60193829578539;,040443477289076;-,956573996992983;,0514989697551553;-18,5746239495835;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Russian Federation (Moscow);Kazakhstan;49,1601296059695;,806981779670849;48,3735820722057;,675688311911242;-,78654753376383;1,05250856888398;-,747307487099933;3,55851229277837;,0318821114515709;2,87263381053618;,0378690725666233;-,68587848224219;,0495028856498949;-13,855323245053;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Russian Federation (Moscow);Korea, Republic of;49,1601296059695;,806981779670849;47,1466201186721;,894623957772276;-2,01350948729741;1,20481186022585;-1,67122316252761;3,55851229277837;,0318821114515709;3,50445122483392;,0309149786593718;-,0540610679444558;,0444095140270619;-1,21733077086843;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Russian Federation (Moscow);Luxembourg;49,1601296059695;,806981779670849;47,84017606806;,716578984912065;-1,31995353790949;1,0792150083919;-1,22306818163723;3,55851229277837;,0318821114515709;2,7774628090119;,0231409985615958;-,781049483766467;,0393951119434653;-19,8260506249437;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Russian Federation (Moscow);Portugal;49,1601296059695;,806981779670849;48,5856219158812;1,01166858133856;-,574507690088275;1,29409926635799;-,44394406597967;3,55851229277837;,0318821114515709;2,33243703998856;,0563850815841776;-1,22607525278981;,0647745818656111;-18,928339133606;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Russian Federation (Moscow);United States;49,1601296059695;,806981779670849;49,5121080467451;,442155665353752;,351978440775589;,920174562311494;,38251268312766;3,55851229277837;,0318821114515709;3,0407288590299;,0340585441582643;-,517783433748471;,0466524753983197;-11,0987344042867;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Russian Federation (Moscow);Uruguay;49,1601296059695;,806981779670849;50,7140616900339;1,01088003793916;1,55393208406437;1,29348291207291;1,20135493833009;3,55851229277837;,0318821114515709;1,90645901717021;,0546572858766248;-1,65205327560816;,0632762825236239;-26,1085703792946;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Russian Federation (Moscow);Russian Federation (Moscow);49,1601296059695;,806981779670849;49,1601296059695;,806981779670849;0; ; ;3,55851229277837;,0318821114515709;3,55851229277837;,0318821114515709;0; ; ;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Russian Federation (Moscow);Germany, North-Rhine Westphalia;49,1601296059695;,806981779670849;48,2561180753495;1,18705673126684;-,904011530620018;1,43538262354212;-,629805262926462;3,55851229277837;,0318821114515709;2,34490332415436;,0487773335375825;-1,21360896862401;,0582726118999908;-20,8264041897905;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Germany, North-Rhine Westphalia;Chile;48,2561180753495;1,18705673126684;49,2064987609093;1,64097743545338;,950380685559843;2,02531741386704;,46925024149436;2,34490332415436;,0487773335375825;2,62082380231418;,0587248791570818;,275920478159812;,0763402888326369;3,61434941338408;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Germany, North-Rhine Westphalia;Denmark;48,2561180753495;1,18705673126684;49,9416779964856;,93850774264443;1,68555992113614;1,51324170780793;1,11387355532106;2,34490332415436;,0487773335375825;3,00571250563908;,0313630054431706;,66080918148471;,057990226568491;11,3951819226684;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Germany, North-Rhine Westphalia;Finland;48,2561180753495;1,18705673126684;49,8185421696656;,837623607370518;1,56242409431608;1,4528306821066;1,07543440096582;2,34490332415436;,0487773335375825;3,19292183273676;,0278217478756625;,848018508582391;,0561540552577772;15,1016432328802;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Germany, North-Rhine Westphalia;France;48,2561180753495;1,18705673126684;49,9726052090719;,694410151289268;1,71648713372247;1,37524875621086;1,24812847564524;2,34490332415436;,0487773335375825;2,75336907578912;,0335891204791734;,408465751634752;,0592237898280834;6,89698772774352;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
