IDCNTRY;EqVar;TOTWGTS;mean;stdev;var;TOTWGTS.se;mean.se;stdev.se;var.se;NObs;xvar;dvar;weight;method;jk2type;shortcut;missoptn;date;time;reps;npv;infile;selcrit
Greece;HISCED_D2;98717,7487227467;,031099530356626;,173587599812664;,0301326548087216;2058,36989516388;,00485305698211049;,0132288997683563;,00455596660398185;3082; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Greece;HISCED_D3;98717,7487227467;,0840907131255683;,277525215607995;,0770202452982642;2058,36989516388;,00654263827904768;,00980372101527299;,00544198274687955;3082; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Greece;HISCED_D4;98717,7487227467;,35115704709832;,477334351841221;,227848083447679;2058,36989516388;,0122612121180162;,00379793732363099;,00362781116278141;3082; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Greece;HISCED_D5;98717,7487227467;,191867872492182;,393771713940296;,155056162699479;2058,36989516388;,00839459443418907;,00656874980231638;,00517316829100363;3082; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Greece;SGENDER_D2;98717,7487227467;,507812674867732;,499941490568061;,249941493991415;2058,36989516388;,010718681704267;,000164263880306524;,000164243285689938;3082; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Guatemala;OPDISC;121772,761108916;52,7554718555659;9,57040573588474;91,5926659494554;5842,5235669912;,250417356807339;,143411509478221;2,74578681054165;3708; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Guatemala;PV_CIV;121772,761108916;438,778504195556;74,3242615169663;5524,17432620669;5842,5235669912;3,75793516330795;2,39179699808971;353,101815970912;3708; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Guatemala;SAGE;121772,761108916;15,5353906934961;,961522959768221;,924526402161441;5842,5235669912;,0354852208246554;,0197482388888542;,0380351712576853;3708; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Guatemala;HISCED_D1;121772,761108916;,189099401963512;,391589169140722;,153342077388321;5842,5235669912;,0120804626315812;,00958697472289652;,007509440042358;3708; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Guatemala;HISCED_D2;121772,761108916;,262413227725601;,43994785498959;,193554115109941;5842,5235669912;,0115860945862645;,00623802478514235;,00549242194668044;3708; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Guatemala;HISCED_D3;121772,761108916;,173756264360431;,378901311589263;,143566203924064;5842,5235669912;,00766562918145087;,00659679946141019;,00500014962878337;3708; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Guatemala;HISCED_D4;121772,761108916;,1434061816817;,35048802763663;,122841857516615;5842,5235669912;,0111384809030515;,0113322716592639;,007943430967838;3708; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Guatemala;HISCED_D5;121772,761108916;,0402286829897379;,196495936665352;,0386106531259939;5842,5235669912;,00291362642238039;,00683098683619465;,00268002660063955;3708; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Guatemala;SGENDER_D2;121772,761108916;,488540908905782;,499870724461932;,249870741174097;5842,5235669912;,014534395567295;,00035138701561862;,000351275159883348;3708; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Hong Kong, SAR;OPDISC;75921,1663536853;53,1704631279571;10,4784719845242;109,798375130459;1585,40015784342;,443125804602162;,259095055510595;5,41962965318199;2698; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Hong Kong, SAR;PV_CIV;75921,1663536853;554,547801668596;96,0048884922056;9217,11871787676;1585,40015784342;5,7297493934892;3,08875438948536;594,253640030038;2698; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Hong Kong, SAR;SAGE;75921,1663536853;14,2488843047003;,785588986072446;,617150055038334;1585,40015784342;,033222533166591;,0353877994083159;,0562362613585361;2698; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Hong Kong, SAR;HISCED_D1;75921,1663536853;,0138114192739324;,116708368934247;,0136208433792922;1585,40015784342;,00256630045671557;,0106890636268677;,00249534411090568;2698; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Hong Kong, SAR;HISCED_D2;75921,1663536853;,0556386530370343;,229224094299501;,0525436854074264;1585,40015784342;,00523983872514904;,0102144819903382;,00466216461083194;2698; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Hong Kong, SAR;HISCED_D3;75921,1663536853;,341813314387718;,474320499062752;,224979935831138;1585,40015784342;,0129991629271806;,00431022797721582;,00409112367489476;2698; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Hong Kong, SAR;HISCED_D4;75921,1663536853;,370852969936731;,48303635253244;,233324117867844;1585,40015784342;,0114975825355079;,00308835041650537;,00298257756234533;2698; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Hong Kong, SAR;HISCED_D5;75921,1663536853;,0672936675001904;,250531547996017;,0627660565412807;1585,40015784342;,00565011499339432;,00976562812898209;,00489046179956373;2698; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Hong Kong, SAR;SGENDER_D2;75921,1663536853;,493800196861127;,499964853632201;,249964854867468;1585,40015784342;,0319194114769919;,000631434894156803;,000631191847501943;2698; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Indonesia;OPDISC;3158003,23933897;54,7348702828105;9,58279224044502;91,8299071235332;97410,7897088062;,299338421147306;,166496659763387;3,19185655094818;4836; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Indonesia;PV_CIV;3158003,23933897;434,019039415695;69,2263437473008;4792,53267214804;97410,7897088062;3,41775207106899;1,96453842852068;272,023843400265;4836; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Indonesia;SAGE;3158003,23933897;14,3031236860313;,739347220330059;,546634312209785;97410,7897088062;,0205373882394517;,0132685297513027;,0196078171674659;4836; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Indonesia;HISCED_D1;3158003,23933897;,03407829565653;,181430360868921;,0329169758450268;97410,7897088062;,00544802388236831;,01363683272262;,0050585829483862;4836; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Indonesia;HISCED_D2;3158003,23933897;,245889445273873;,430613381925818;,18542788469359;97410,7897088062;,0139024266636588;,0082012243834302;,0070634888559116;4836; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Indonesia;HISCED_D3;3158003,23933897;,251489996874004;,433869609392619;,188242837954504;97410,7897088062;,0087572765435366;,00501645596183297;,00435282978633006;4836; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Indonesia;HISCED_D4;3158003,23933897;,302562486967022;,459367494787758;,211018495267581;97410,7897088062;,0114893928156646;,00493610559030141;,00453521402436316;4836; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Indonesia;HISCED_D5;3158003,23933897;,0310436040173649;,173435602434897;,0300799081919556;97410,7897088062;,00349606895441405;,00947264259968324;,00327977976218542;4836; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Indonesia;SGENDER_D2;3158003,23933897;,526320966529781;,499306805146432;,249307285665537;97410,7897088062;,0112658848993494;,000589964519908962;,000589146439018277;4836; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Ireland;OPDISC;51092,237925336;52,3892975981675;10,8704993973085;118,167757146884;712,352479182704;,294150442191338;,186981747342547;4,06596591078784;3103; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Ireland;PV_CIV;51092,237925336;538,073099980524;100,066665111545;10013,8468319171;712,352479182704;4,52612144709171;2,27506778912407;455,306116482751;3103; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Ireland;SAGE;51092,237925336;14,274690173769;,450552227813344;,202997309987567;712,352479182704;,011925717169131;,00786472640635662;,00708249439046111;3103; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Ireland;HISCED_D1;51092,237925336;,00338422595075822;,0580761481175945;,00337283898017678;712,352479182704;,001284895528067;,0112560832045443;,00127657128619747;3103; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Ireland;HISCED_D2;51092,237925336;,0220606297115582;,146882199710034;,0215743805916584;712,352479182704;,00263581855019246;,00855169097597846;,00251889960116119;3103; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Ireland;HISCED_D3;51092,237925336;,067582147059125;,251029946093767;,0630160338358396;712,352479182704;,0052569444172676;,00904585533287011;,00454518027490107;3103; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Ireland;HISCED_D4;51092,237925336;,290431637658252;,453966006541573;,206085135095304;712,352479182704;,0109875824517243;,00506907892748594;,00460285706265389;3103; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Ireland;HISCED_D5;51092,237925336;,349646262464726;,476862877930279;,227398204347949;712,352479182704;,0105071166737258;,00332116293745975;,00316673858152181;3103; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Ireland;SGENDER_D2;51092,237925336;,484415958022267;,499761969430522;,249762026089074;712,352479182704;,0171787825415866;,000564831900477692;,000564491583011216;3103; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Italy;OPDISC;528947,796866894;54,3289795850793;8,91984825230813;79,5636928442044;10011,3224716575;,262836907486259;,148443835477779;2,64788071661213;3297; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Italy;PV_CIV;528947,796866894;531,679256013778;87,5810242890612;7670,72474073295;10011,3224716575;3,24754039254407;1,52653267627065;267,043226249362;3297; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Italy;SAGE;528947,796866894;13,8120654937041;,502083402571126;,252087743137399;10011,3224716575;,0141826931878031;,0134534638850143;,0135297437133042;3297; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Italy;HISCED_D1;528947,796866894;,00552728878351865;,0741400583630483;,00549674825407621;10011,3224716575;,0013670773369499;,00924644322016883;,00135235138966585;3297; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Italy;HISCED_D2;528947,796866894;,0200157502780274;,140054122046396;,0196151571021867;10011,3224716575;,0035875481226592;,0122265214465912;,00344230156403034;3297; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Italy;HISCED_D3;528947,796866894;,282062409147186;,450003988132959;,202503589335568;10011,3224716575;,0137058876298461;,0066031557918192;,00594858804470738;3297; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Italy;HISCED_D4;528947,796866894;,417595405277584;,493163200744089;,243209942568154;10011,3224716575;,0125323688134535;,00209765688389048;,00206884659763639;3297; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Italy;HISCED_D5;528947,796866894;,0715273737541725;,257703966037909;,0664113341116677;10011,3224716575;,005012805601348;,00833554127227812;,00429579622793996;3297; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Italy;SGENDER_D2;528947,796866894;,482732078330763;,499702202271339;,249702290954826;10011,3224716575;,00776696435821488;,000278601533860464;,000278420063927;3297; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Korea, Republic of;OPDISC;648905,99996113;38,1272861836722;10,6200677220123;112,785838420127;2908,37675173156;,245514620038555;,131817908762271;2,79872259906833;5200; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Korea, Republic of;PV_CIV;648905,99996113;565,550227100799;80,1648520859192;6426,62704365835;2908,37675173156;1,88028989032145;1,03911394177048;166,733975510195;5200; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Korea, Republic of;SAGE;648905,99996113;14,7270312039279;,31253579023246;,0976786201762285;2908,37675173156;,0045843784218323;,00284286903232443;,00177697919529404;5200; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Korea, Republic of;HISCED_D1;648905,99996113;,00167874537059659;,0409381211986781;,00167592976727766;2908,37675173156;,000561742381848517;,00689420942581078;,000559880372670997;5200; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Korea, Republic of;HISCED_D2;648905,99996113;,00809050062417299;,0895826813110618;,00802505679087926;2908,37675173156;,00134462211767821;,00736354085714276;,00132273698727845;5200; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Korea, Republic of;HISCED_D3;648905,99996113;,0265638583502293;,160805036080293;,0258582596287844;2908,37675173156;,00261702468570426;,00770935702013754;,00247811101365335;5200; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Korea, Republic of;HISCED_D4;648905,99996113;,420109820567581;,493576675562126;,24361793465896;2908,37675173156;,0102064943728254;,00166733148563561;,00164550343916625;5200; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Korea, Republic of;HISCED_D5;648905,99996113;,114343841296263;,318228665138367;,101269483315747;2908,37675173156;,00470491699282153;,00569575938322114;,00362738232501219;5200; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Korea, Republic of;SGENDER_D2;648905,99996113;,431832812503651;,495331820754854;,245353612652319;2908,37675173156;,0249154626401379;,00339840473573933;,00336700133763107;5200; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Latvia;OPDISC;20195,2963455704;50,5576926361307;8,64782481918314;74,7848741032799;715,510933315032;,299054678445684;,276385666544467;4,79010674757875;2679; HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC;PV_CIV;TOTWGTS;JRR;HALF;N;listwise;26-FEB-26; 9h56m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
